ID,Fecha_de_creacion_usuario,Fecha_creacion_del_tweet,nombre_usuario,texto,localizacion,numero_seguidores,numero_seguidos,numero_retweets,numero_tweets,numero_favoritos,menciones,retweet
1662774086215385088,17/10/03,23/05/28,TPichinas,@AleJacintoUrang @PODEMOS @PodemosCMadrid @IU_Madrid @IzquierdaUnida @AlianzaVerde_ Esto está permitido el día de las elecciones?,,705,240,1,5107,2437,"['AleJacintoUrang', 'PODEMOS', 'PodemosCMadrid', 'IU_Madrid', 'IzquierdaUnida', 'AlianzaVerde_']",
1662774076614516739,12/01/03,23/05/28,Miss_Reader,RT @Rafael_Narbona: Vivo en la Comunidad de Madrid y en las elecciones de mañana votaré a la izquierda. No me entusiasman ninguna de sus si…,,524,85,826,12952,21669,['Rafael_Narbona'],Rafael_Narbona
1662774053252349952,13/08/10,23/05/28,fitomargarito,"RT @_infoLibre: 🔴 Directo | Jacinto: ""Creemos que hay un Madrid mejor y puede ser posible a partir de esta misma noche"" https://t.co/fQKyTF…","Comunidad de Madrid, España",2364,798,8,159595,136643,['_infoLibre'],_infoLibre
1662774042770669568,15/05/15,23/05/28,AlarcosAngeles,RT @tomascasascm: #28MValentíaParaTransformar ¿Será José Luis Martínez-Almeida el gran perdedor de estas elecciones del 28M gracias a la en…,", España",3235,2680,40,90449,91424,['tomascasascm'],tomascasascm
1662774036819070976,08/04/18,23/05/28,elmundoes,"▶ Isabel Díaz Ayuso ha vuelto a incidir tras depositar su voto en el colegio Inmaculada Marillac en ""una votación masiva a pesar de la lluvia"":

""Deseo lo mejor para Madrid y para España en estas elecciones"" https://t.co/0E7fAB2clH

📷 EFE https://t.co/Un6pYTOqTp",España,1404,4578051,10,410060,2688,[],
1662773988660072448,17/07/22,23/05/28,Dali_autopsy,RT @publico_es: ¿Tiene Almeida dos caras? David Torres asegura que el alcalde de Madrid es de una forma con los débiles y de otra muy difer…,"Valencia, España",410,100,142,44611,91616,['publico_es'],publico_es
1662773973917093888,14/09/11,23/05/28,lavosqui,RT @tomascasascm: #28MValentíaParaTransformar ¿Será José Luis Martínez-Almeida el gran perdedor de estas elecciones del 28M gracias a la en…,,2970,5036,40,615528,543725,['tomascasascm'],tomascasascm
1662773952895229956,15/02/11,23/05/28,estrellarb1970,"RT @ElHuffPost: Sotomayor: ""La colleja que le va a dar el pueblo de Madrid a Almeida va a ser clara y contundente"" #28M
https://t.co/oA3YlG…","Madrid, Comunidad de Madrid",1516,1130,99,169144,158066,['ElHuffPost'],ElHuffPost
1662773948482813960,11/01/28,23/05/28,ManuLaya,"RT @elmundotoday: ⚡️DIRECTO #28M #eleccionesEMT

Arrancamos el seguimiento en directo de las elecciones autonómicas y municipales y de la v…",Salamanca / A Coruña ,2101,2736,281,48607,56222,['elmundotoday'],elmundotoday
1662773909400309760,12/11/13,23/05/28,hanalop,RT @Rafael_Narbona: Vivo en la Comunidad de Madrid y en las elecciones de mañana votaré a la izquierda. No me entusiasman ninguna de sus si…,España,1310,540,826,9034,11625,['Rafael_Narbona'],Rafael_Narbona
1662773827057614851,15/02/27,23/05/28,cleosagas1,RT @tomascasascm: #28MValentíaParaTransformar ¿Será José Luis Martínez-Almeida el gran perdedor de estas elecciones del 28M gracias a la en…,,9259,11962,40,1667107,422890,['tomascasascm'],tomascasascm
1662773728382517255,19/02/25,23/05/28,casiopea_inlove,"RT @elmundotoday: ⚡️DIRECTO #28M #eleccionesEMT

Arrancamos el seguimiento en directo de las elecciones autonómicas y municipales y de la v…",,687,779,281,4965,10378,['elmundotoday'],elmundotoday
1662773686095552512,11/04/05,23/05/28,valsalpillastre,"RT @ElHuffPost: Sotomayor: ""La colleja que le va a dar el pueblo de Madrid a Almeida va a ser clara y contundente"" #28M
https://t.co/oA3YlG…",España,1241,556,99,49700,57141,['ElHuffPost'],ElHuffPost
1662773674242457602,15/12/02,23/05/28,porojocerradura,"RT @20m: ⭕️#Directo28M | El presidente de Vox, Santiago Abascal, vota en el Colegio Público Pinar del Rey de Madrid. Confía en un proceso e…","Los Cacicazgos, Santo Domingo, República Dominicana",166,1236,1,172090,223,['20m'],20m
1662773593594363904,11/05/25,23/05/28,PredatorHBdK,"RT @elmundotoday: ⚡️DIRECTO #28M #eleccionesEMT

Arrancamos el seguimiento en directo de las elecciones autonómicas y municipales y de la v…",,123,44,281,18246,35567,['elmundotoday'],elmundotoday
1662773332998078464,17/10/15,23/05/28,ROSAMARI_5,RT @ComunidadMadrid: 🗳️ El consejero @Enrique_L_Lopez ha confirmado que a las 09:35h se había constituido el 100% de las 7.118 mesas de vot…,"Madrid, España",19237,19941,17,217679,231834,"['ComunidadMadrid', 'Enrique_L_Lopez']",ComunidadMadrid
1662773328522649603,13/10/11,23/05/28,Pascuu19,"RT @carloscuestaEM: ""El popular González Terol denuncia que ""no tiene sentido sacar a licitación este contrato a escasos días de unas elecc…",,501,135,53,20019,40606,['carloscuestaEM'],carloscuestaEM
1662773321874780162,13/03/02,23/05/28,Jm45Jr,RT @Rafael_Narbona: Vivo en la Comunidad de Madrid y en las elecciones de mañana votaré a la izquierda. No me entusiasman ninguna de sus si…,,4372,3739,826,154154,90401,['Rafael_Narbona'],Rafael_Narbona
1662773256951152640,09/03/19,23/05/28,darthmontes,"RT @elmundotoday: ⚡️DIRECTO #28M #eleccionesEMT

Arrancamos el seguimiento en directo de las elecciones autonómicas y municipales y de la v…",Shanghái,816,118,281,20676,20778,['elmundotoday'],elmundotoday
1662773162419920896,20/12/15,23/05/28,janislcani,RT @tomascasascm: #28MValentíaParaTransformar ¿Será José Luis Martínez-Almeida el gran perdedor de estas elecciones del 28M gracias a la en…,,5819,17518,40,108275,113511,['tomascasascm'],tomascasascm
1662773129440030726,14/06/07,23/05/28,maitepedre,"RT @_infoLibre: 🔴 Directo | Jacinto: ""Creemos que hay un Madrid mejor y puede ser posible a partir de esta misma noche"" https://t.co/fQKyTF…",,390,903,8,102011,740,['_infoLibre'],_infoLibre
1662773120531329026,09/04/23,23/05/28,el_pais_madrid,"DIRECTO 28-M |  Tras votar en el colegio la Inmaculada Marillac de Champerí, Isabel Díaz Ayuso ha deseado una participación masiva pese a la lluvia “y lo mejor para Madrid y para España”. Foto: @AlvarezClaudioa

https://t.co/O0znrP9U0n https://t.co/U2GeMsuo0y","Madrid, España",501,241712,0,71197,741,['AlvarezClaudioa'],
1662773119004688385,21/04/23,23/05/28,PCM3007,"RT @el_pais: 🗳️ Elecciones municipales y autonómicas 28-M, en directo | Isabel Díaz Ayuso acude a votar al distrito de Chamberí, en Madrid:…",,546,101,7,7334,42456,['el_pais'],el_pais
1662773105796829184,08/11/07,23/05/28,elconfidencial,"Santiago Abascal vota en Madrid y confía en que ""las urnas se llenen de votos libres y limpios""

Además, ha apuntillado, ""a nosotros nos gustaría que a los españoles se les pregunte mucho más""

https://t.co/r7Hr5OXKOI https://t.co/14pzJ1bIbi",moderador(@)elconfidencial.com,241,1006694,1,377077,6,[],
1662773031121330177,14/05/20,23/05/28,JvAdela,RT @publico_es: ¿Tiene Almeida dos caras? David Torres asegura que el alcalde de Madrid es de una forma con los débiles y de otra muy difer…,,70,371,142,173501,37885,['publico_es'],publico_es
1662772967363821568,20/04/30,23/05/28,KedrAlmaz,RT @europapress: Pedro Sánchez ejerce su derecho al voto en el Colegio de Nuestra Señora del Buen Consejo en Madrid (España) https://t.co/u…,,874,210,82,20301,55782,['europapress'],europapress
1662772959793016832,22/02/26,23/05/28,gregotrivino,"RT @ElHuffPost: Sotomayor: ""La colleja que le va a dar el pueblo de Madrid a Almeida va a ser clara y contundente"" #28M
https://t.co/oA3YlG…",,438,121,99,14802,48475,['ElHuffPost'],ElHuffPost
1662772909465559040,09/04/14,23/05/28,20m,"⭕️#Directo28M | La candidata del PSOE a la Alcaldía de Madrid, Reyes Maroto, ha llamado a que haya una movilización ""imprescindible"" y apunta que la lluvia ""no es una excusa""

🗳️Sigue la cobertura de las elecciones municipales y autonómicas 👉 https://t.co/LwG5Qh2JKq https://t.co/bRXrjveqzR https://t.co/uTtoC1HQbV",Spain,51708,1504670,0,626585,7751,[],
1662772808378662913,20/10/25,23/05/28,Geli26474974,"RT @_infoLibre: 🔴 Directo | Jacinto: ""Creemos que hay un Madrid mejor y puede ser posible a partir de esta misma noche"" https://t.co/fQKyTF…",Turquia,519,365,8,106296,90057,['_infoLibre'],_infoLibre
